colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
danidanz,0,1,0,1,0.0,0.0,5.462490895848508e-05
Beethoven-n,0,1,0,2,0.0,0.0,5.462490895848508e-05
berrimi,0,2,0,4,0.0,0.0,5.462490895848508e-05
matzalazar,0,1,0,1,0.0,0.0,5.462490895848508e-05
lucasew,0,1,0,1,0.0,0.0,5.462490895848508e-05
richoy,0,1,0,1,0.0,0.0,5.462490895848508e-05
EchoTD,0,1,0,1,0.0,0.0,5.462490895848508e-05
cai0baa,0,1,0,2,0.0,0.0,5.462490895848508e-05
alvarosaavedra,0,1,0,1,0.0,0.0,5.462490895848508e-05
DervMc,0,1,0,1,0.0,0.0,5.462490895848508e-05
scostadavid,0,1,0,1,0.0,0.0,5.462490895848508e-05
Michael-Steshenko,0,1,0,1,0.0,0.0,5.462490895848508e-05
dadoming,0,2,0,3,0.0,0.0,5.462490895848508e-05
dcalliari,0,1,0,1,0.0,0.0,5.462490895848508e-05
jps83,0,1,0,1,0.0,0.0,5.462490895848508e-05
Bruhmux,0,4,0,6,0.0,0.0,5.462490895848508e-05
ArcaneCrowA,0,2,0,3,0.0,0.0,5.462490895848508e-05
paidhi,0,1,0,1,0.0,0.0,5.462490895848508e-05
MaxFaucon,0,1,0,1,0.0,0.0,5.462490895848508e-05
ThisDevDane,0,1,0,2,0.0,0.0,5.462490895848508e-05
chgeuer,0,1,0,3,0.0,0.0,5.462490895848508e-05
bnferguson,0,1,0,1,0.0,0.0,5.462490895848508e-05
michapietsch,0,2,0,2,0.0,0.0,5.462490895848508e-05
Gearhartlove,0,1,0,1,0.0,0.0,5.462490895848508e-05
RizaHKhan,0,1,0,4,0.0,0.0,5.462490895848508e-05
Maduki-tech,0,1,0,1,0.0,0.0,5.462490895848508e-05
bersace,0,2,0,2,0.0,0.0,5.462490895848508e-05
sabari245,0,1,0,1,0.0,0.0,5.462490895848508e-05
neosepulveda,0,1,0,1,0.0,0.0,5.462490895848508e-05
balupton,0,1,0,3,0.0,0.0,5.462490895848508e-05
johanns,0,1,0,2,0.0,0.0,5.462490895848508e-05
davidbeers,0,1,0,1,0.0,0.0,5.462490895848508e-05
JkLondon,0,1,0,1,0.0,0.0,5.462490895848508e-05
rshurts,0,1,0,2,0.0,0.0,5.462490895848508e-05
apfohl,0,1,0,7,0.0,0.0,5.462490895848508e-05
brianmario,0,1,0,1,0.0,0.0,5.462490895848508e-05
cristianuibar,0,1,0,2,0.0,0.0,5.462490895848508e-05
rclabs,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ismaele-silla,0,1,0,2,0.0,0.0,5.462490895848508e-05
MatthewKing,0,1,0,1,0.0,0.0,5.462490895848508e-05
Skedar,0,4,0,5,0.0,0.0,5.462490895848508e-05
LuizCampedelli,0,1,0,1,0.0,0.0,5.462490895848508e-05
vaxerski,0,14,0,22,0.0,0.0,5.462490895848508e-05
crnvl96,0,2,0,2,0.0,0.0,5.462490895848508e-05
PaideiaDilemma,0,1,0,2,0.0,0.0,5.462490895848508e-05
klausmeyer,0,1,0,2,0.0,0.0,5.462490895848508e-05
alexeydemidovkz,0,1,0,1,0.0,0.0,5.462490895848508e-05
Mrgaton,0,1,0,1,0.0,0.0,5.462490895848508e-05
amheuer,0,1,0,1,0.0,0.0,5.462490895848508e-05
AnujCtrl,0,1,0,1,0.0,0.0,5.462490895848508e-05
alock,0,1,0,1,0.0,0.0,5.462490895848508e-05
gpakosz,0,1,0,2,0.0,0.0,5.462490895848508e-05
ITSZXY,0,1,0,1,0.0,0.0,5.462490895848508e-05
NewRedsquare,0,1,0,1,0.0,0.0,5.462490895848508e-05
coopenstein,0,3,0,3,0.0,0.0,5.462490895848508e-05
sxndmxn,0,1,0,1,0.0,0.0,5.462490895848508e-05
jorge-campo,0,1,0,3,0.0,0.0,5.462490895848508e-05
kbsali,0,1,0,3,0.0,0.0,5.462490895848508e-05
Zesko,0,4,0,4,0.0,0.0,5.462490895848508e-05
astralaster,0,1,0,2,0.0,0.0,5.462490895848508e-05
lewispb,0,2,0,6,0.0,0.0,5.462490895848508e-05
AlexBevan,0,1,0,1,0.0,0.0,5.462490895848508e-05
szarnyasg,0,1,0,1,0.0,0.0,5.462490895848508e-05
DominicBoettger,0,1,0,1,0.0,0.0,5.462490895848508e-05
arielj,0,1,0,3,0.0,0.0,5.462490895848508e-05
lucasrcezimbra,0,6,0,6,0.0,0.0,5.462490895848508e-05
yooakim,0,1,0,1,0.0,0.0,5.462490895848508e-05
OsmarBogarin,0,1,0,1,0.0,0.0,5.462490895848508e-05
CodeShady,0,1,0,1,0.0,0.0,5.462490895848508e-05
beniaminogreen,0,1,0,1,0.0,0.0,5.462490895848508e-05
lennartbrandin,0,1,0,1,0.0,0.0,5.462490895848508e-05
Dimonnnnchik,0,1,0,2,0.0,0.0,5.462490895848508e-05
dyoung522,0,1,0,3,0.0,0.0,5.462490895848508e-05
evilmastermind,0,2,0,2,0.0,0.0,5.462490895848508e-05
andrewhoyer,0,1,0,2,0.0,0.0,5.462490895848508e-05
ReiLoko4,0,1,0,1,0.0,0.0,5.462490895848508e-05
andrrms,0,1,0,1,0.0,0.0,5.462490895848508e-05
jaggy,0,1,0,3,0.0,0.0,5.462490895848508e-05
moonward,0,1,0,1,0.0,0.0,5.462490895848508e-05
iamenderst,0,1,0,1,0.0,0.0,5.462490895848508e-05
cicku,0,1,0,1,0.0,0.0,5.462490895848508e-05
famendes85,0,1,0,1,0.0,0.0,5.462490895848508e-05
scottdavis,0,1,0,1,0.0,0.0,5.462490895848508e-05
felipe-linares,0,1,0,3,0.0,0.0,5.462490895848508e-05
gevera,0,1,0,1,0.0,0.0,5.462490895848508e-05
HemalR,0,1,0,2,0.0,0.0,5.462490895848508e-05
curtislmartin,0,1,0,1,0.0,0.0,5.462490895848508e-05
Kylar13,0,1,0,4,0.0,0.0,5.462490895848508e-05
JohanS57,0,1,0,1,0.0,0.0,5.462490895848508e-05
syahrulrasyid,0,1,0,1,0.0,0.0,5.462490895848508e-05
dcunited001,0,9,0,21,0.0,0.0,5.462490895848508e-05
llevering,0,1,0,3,0.0,0.0,5.462490895848508e-05
blue-3,0,1,0,1,0.0,0.0,5.462490895848508e-05
tute,0,1,0,2,0.0,0.0,5.462490895848508e-05
OthinusG,0,1,0,1,0.0,0.0,5.462490895848508e-05
cvuorinen,0,2,0,2,0.0,0.0,5.462490895848508e-05
caleb,0,2,0,2,0.0,0.0,5.462490895848508e-05
peterszarvas94,0,1,0,1,0.0,0.0,5.462490895848508e-05
subzelo,0,1,0,1,0.0,0.0,5.462490895848508e-05
DonMilon,0,1,0,1,0.0,0.0,5.462490895848508e-05
biemster,0,5,0,6,0.0,0.0,5.462490895848508e-05
dragonovs,0,2,0,3,0.0,0.0,5.462490895848508e-05
brunny-eth,0,1,0,1,0.0,0.0,5.462490895848508e-05
joel-sgc,0,1,0,7,0.0,0.0,5.462490895848508e-05
zeddy303,0,1,0,1,0.0,0.0,5.462490895848508e-05
i-am-mike-davis,0,1,0,1,0.0,0.0,5.462490895848508e-05
YounessFkhach,0,1,0,3,0.0,0.0,5.462490895848508e-05
gustabot42,0,1,0,2,0.0,0.0,5.462490895848508e-05
davidguttman,0,2,0,2,0.0,0.0,5.462490895848508e-05
jebin2,0,1,0,1,0.0,0.0,5.462490895848508e-05
timosperisen,0,1,0,1,0.0,0.0,5.462490895848508e-05
quickstar,0,1,0,1,0.0,0.0,5.462490895848508e-05
martinblaha,0,1,0,1,0.0,0.0,5.462490895848508e-05
fldc,0,1,0,1,0.0,0.0,5.462490895848508e-05
mescalas,0,1,0,1,0.0,0.0,5.462490895848508e-05
l-konrad,0,1,0,1,0.0,0.0,5.462490895848508e-05
TheoAndersen,0,1,0,1,0.0,0.0,5.462490895848508e-05
akthe-at,0,1,0,1,0.0,0.0,5.462490895848508e-05
moisesmata,0,1,0,1,0.0,0.0,5.462490895848508e-05
CAVALICIOUSDEV,0,1,0,4,0.0,0.0,5.462490895848508e-05
einarthegolden,0,1,0,1,0.0,0.0,5.462490895848508e-05
jzimdars,0,2,0,6,0.0,0.0,5.462490895848508e-05
chrisrharris,0,2,0,4,0.0,0.0,5.462490895848508e-05
cnharrison,0,1,0,1,0.0,0.0,5.462490895848508e-05
natanschneider,0,1,0,1,0.0,0.0,5.462490895848508e-05
rahoe,0,1,0,1,0.0,0.0,5.462490895848508e-05
Theofilos-Chamalis,0,1,0,1,0.0,0.0,5.462490895848508e-05
duncanmapes,0,2,0,2,0.0,0.0,5.462490895848508e-05
dsimonow,0,1,0,1,0.0,0.0,5.462490895848508e-05
markpopjason,0,1,0,2,0.0,0.0,5.462490895848508e-05
SushantChandla,0,2,0,4,0.0,0.0,5.462490895848508e-05
Absolpega,0,1,0,1,0.0,0.0,5.462490895848508e-05
juanjesus0714,0,1,0,1,0.0,0.0,5.462490895848508e-05
stephen-palmer,0,1,0,1,0.0,0.0,5.462490895848508e-05
meestree,0,1,0,1,0.0,0.0,5.462490895848508e-05
cns-studios,0,1,0,1,0.0,0.0,5.462490895848508e-05
g012,0,2,0,3,0.0,0.0,5.462490895848508e-05
aloshbennett,0,1,0,1,0.0,0.0,5.462490895848508e-05
cebms,0,1,0,1,0.0,0.0,5.462490895848508e-05
BasitAli,0,1,0,2,0.0,0.0,5.462490895848508e-05
Lucashdml,0,1,0,2,0.0,0.0,5.462490895848508e-05
robindegen,0,1,0,1,0.0,0.0,5.462490895848508e-05
michal-samluk,0,1,0,1,0.0,0.0,5.462490895848508e-05
daltonwillard,0,1,0,3,0.0,0.0,5.462490895848508e-05
Admix-software,0,1,0,1,0.0,0.0,5.462490895848508e-05
andresantoniuk,0,1,0,1,0.0,0.0,5.462490895848508e-05
hffmnn,0,1,0,1,0.0,0.0,5.462490895848508e-05
Glue415,0,1,0,2,0.0,0.0,5.462490895848508e-05
roee1454,0,1,0,1,0.0,0.0,5.462490895848508e-05
gab3-dev,0,1,0,1,0.0,0.0,5.462490895848508e-05
mhbidhan,0,1,0,1,0.0,0.0,5.462490895848508e-05
Jos620,0,1,0,1,0.0,0.0,5.462490895848508e-05
mithrandir-gandalf,0,1,0,1,0.0,0.0,5.462490895848508e-05
rogervn,0,1,0,1,0.0,0.0,5.462490895848508e-05
SvenHjerson,0,1,0,1,0.0,0.0,5.462490895848508e-05
rixlabs,0,1,0,1,0.0,0.0,5.462490895848508e-05
Xoorgh,0,2,0,5,0.0,0.0,5.462490895848508e-05
Nerkyator,0,1,0,1,0.0,0.0,5.462490895848508e-05
Czaruno,0,2,0,2,0.0,0.0,5.462490895848508e-05
Abdulrahman-AL-Sabagh,0,1,0,1,0.0,0.0,5.462490895848508e-05
krzysztofplazio,0,1,0,1,0.0,0.0,5.462490895848508e-05
mkccl,0,1,0,1,0.0,0.0,5.462490895848508e-05
wardakla,0,1,0,1,0.0,0.0,5.462490895848508e-05
SirMaxwellSmart,0,1,0,1,0.0,0.0,5.462490895848508e-05
Docfips,0,1,0,1,0.0,0.0,5.462490895848508e-05
BBennettChiba,0,1,0,1,0.0,0.0,5.462490895848508e-05
ThinkRamen,0,1,0,1,0.0,0.0,5.462490895848508e-05
abdullahdevrel,0,1,0,1,0.0,0.0,5.462490895848508e-05
luiswitz,0,1,0,1,0.0,0.0,5.462490895848508e-05
ADGLx,0,1,0,1,0.0,0.0,5.462490895848508e-05
RecklezzNexus,0,1,0,1,0.0,0.0,5.462490895848508e-05
diogomgbrito,0,1,0,1,0.0,0.0,5.462490895848508e-05
ahoglund-stripe,0,1,0,1,0.0,0.0,5.462490895848508e-05
doc-E-brown,0,1,0,1,0.0,0.0,5.462490895848508e-05
muzzwood,0,1,0,2,0.0,0.0,5.462490895848508e-05
wiliamvj,0,1,0,1,0.0,0.0,5.462490895848508e-05
fernandoaleman,0,1,0,1,0.0,0.0,5.462490895848508e-05
MrOnijohn,0,1,0,1,0.0,0.0,5.462490895848508e-05
Thundernirmal,0,1,0,1,0.0,0.0,5.462490895848508e-05
meeeller,0,1,0,1,0.0,0.0,5.462490895848508e-05
Gopal-G0,0,1,0,1,0.0,0.0,5.462490895848508e-05
miguelcsilva,0,2,0,3,0.0,0.0,5.462490895848508e-05
LukasKorotaj,0,1,0,1,0.0,0.0,5.462490895848508e-05
Shashwat-Chauhan,0,1,0,1,0.0,0.0,5.462490895848508e-05
RichardBieringa,0,1,0,1,0.0,0.0,5.462490895848508e-05
leecrosdale,0,1,0,1,0.0,0.0,5.462490895848508e-05
Mrid22,0,2,0,2,0.0,0.0,5.462490895848508e-05
swork1,0,1,0,1,0.0,0.0,5.462490895848508e-05
tjosten,0,1,0,1,0.0,0.0,5.462490895848508e-05
cescocesco,0,1,0,1,0.0,0.0,5.462490895848508e-05
czyt,0,3,0,3,0.0,0.0,5.462490895848508e-05
MegaBlackLabel,0,1,0,1,0.0,0.0,5.462490895848508e-05
designorant,0,1,0,1,0.0,0.0,5.462490895848508e-05
dommmel,0,1,0,1,0.0,0.0,5.462490895848508e-05
DerAlbertCom,0,1,0,1,0.0,0.0,5.462490895848508e-05
1cadumagalhaes,0,3,0,3,0.0,0.0,5.462490895848508e-05
AdityaGarg8,0,2,0,9,0.0,0.0,5.462490895848508e-05
bilke,0,1,0,1,0.0,0.0,5.462490895848508e-05
bigburlyman496,0,1,0,1,0.0,0.0,5.462490895848508e-05
ganeshksp,0,1,0,1,0.0,0.0,5.462490895848508e-05
maxwell-mutuku-dev,0,1,0,1,0.0,0.0,5.462490895848508e-05
VDuda,0,1,0,1,0.0,0.0,5.462490895848508e-05
marcelhintermann,0,1,0,1,0.0,0.0,5.462490895848508e-05
jeremy,0,1,0,4,0.0,0.0,5.462490895848508e-05
fzzzz1,0,2,0,3,0.0,0.0,5.462490895848508e-05
KristianHolme,0,1,0,1,0.0,0.0,5.462490895848508e-05
mwac-dev,0,1,0,1,0.0,0.0,5.462490895848508e-05
cardoprimo,0,2,0,2,0.0,0.0,5.462490895848508e-05
PeterBaker0,0,1,0,1,0.0,0.0,5.462490895848508e-05
seoh,0,1,0,2,0.0,0.0,5.462490895848508e-05
amirtanazzoh,0,1,0,1,0.0,0.0,5.462490895848508e-05
ASBecker,0,1,0,1,0.0,0.0,5.462490895848508e-05
danrasmuson,0,1,0,1,0.0,0.0,5.462490895848508e-05
Parkertg,0,1,0,1,0.0,0.0,5.462490895848508e-05
krax0x,0,1,0,1,0.0,0.0,5.462490895848508e-05
rafabiela,0,1,0,1,0.0,0.0,5.462490895848508e-05
gamebox,0,1,0,2,0.0,0.0,5.462490895848508e-05
geoffgarside,0,1,0,1,0.0,0.0,5.462490895848508e-05
Traap,0,1,0,1,0.0,0.0,5.462490895848508e-05
simudin,0,1,0,1,0.0,0.0,5.462490895848508e-05
Kasui92,0,1,0,1,0.0,0.0,5.462490895848508e-05
RobinVanCauter,0,1,0,1,0.0,0.0,5.462490895848508e-05
ryanbateman,0,2,0,4,0.0,0.0,5.462490895848508e-05
Gallardo7761,0,2,0,2,0.0,0.0,5.462490895848508e-05
sudhir-b,0,1,0,1,0.0,0.0,5.462490895848508e-05
adopon,0,1,0,1,0.0,0.0,5.462490895848508e-05
sntsntsntsnt,0,1,0,2,0.0,0.0,5.462490895848508e-05
ven0mus,0,1,0,1,0.0,0.0,5.462490895848508e-05
ChrisCampaDev,0,1,0,1,0.0,0.0,5.462490895848508e-05
BernhardRode,0,3,0,11,0.0,0.0,5.462490895848508e-05
3bit,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ripped-Kanga,0,1,0,1,0.0,0.0,5.462490895848508e-05
hannes,0,1,0,1,0.0,0.0,5.462490895848508e-05
adrianthedev,0,1,0,3,0.0,0.0,5.462490895848508e-05
PauloHFS,0,1,0,2,0.0,0.0,5.462490895848508e-05
mateuspim,0,1,0,1,0.0,0.0,5.462490895848508e-05
MathiasDevelopes,0,1,0,1,0.0,0.0,5.462490895848508e-05
jwlben11,0,2,0,8,0.0,0.0,5.462490895848508e-05
michabbb,0,1,0,1,0.0,0.0,5.462490895848508e-05
XY55bqg6iAw8ttP,0,1,0,1,0.0,0.0,5.462490895848508e-05
dbrw,0,2,0,2,0.0,0.0,5.462490895848508e-05
vcavallo,0,1,0,1,0.0,0.0,5.462490895848508e-05
OhmPatil,0,1,0,1,0.0,0.0,5.462490895848508e-05
zhydzhy,0,1,0,1,0.0,0.0,5.462490895848508e-05
Sarniva,0,3,0,5,0.0,0.0,5.462490895848508e-05
davegudge,0,1,0,4,0.0,0.0,5.462490895848508e-05
c0d3h01,0,1,0,2,0.0,0.0,5.462490895848508e-05
TravonteD,0,1,0,2,0.0,0.0,5.462490895848508e-05
pedro757,0,1,0,2,0.0,0.0,5.462490895848508e-05
afansv,0,1,0,1,0.0,0.0,5.462490895848508e-05
sankiran,0,1,0,1,0.0,0.0,5.462490895848508e-05
tgh-bit,0,2,0,2,0.0,0.0,5.462490895848508e-05
dantams,0,1,0,1,0.0,0.0,5.462490895848508e-05
leoplanet,0,1,0,1,0.0,0.0,5.462490895848508e-05
Thawab8,0,1,0,1,0.0,0.0,5.462490895848508e-05
caiohenrqq,0,1,0,1,0.0,0.0,5.462490895848508e-05
jon-munoz,0,1,0,1,0.0,0.0,5.462490895848508e-05
naillizard,0,1,0,1,0.0,0.0,5.462490895848508e-05
milindmadhukar,0,1,0,1,0.0,0.0,5.462490895848508e-05
kroaton,0,3,0,5,0.0,0.0,5.462490895848508e-05
khanalpride,0,1,0,1,0.0,0.0,5.462490895848508e-05
71be7,0,1,0,1,0.0,0.0,5.462490895848508e-05
Keva1z,0,1,0,1,0.0,0.0,5.462490895848508e-05
smsanagustin,0,1,0,1,0.0,0.0,5.462490895848508e-05
ahaxu,0,1,0,1,0.0,0.0,5.462490895848508e-05
devius,0,1,0,1,0.0,0.0,5.462490895848508e-05
MEMSITO,0,1,0,1,0.0,0.0,5.462490895848508e-05
MarsDude-eu,0,3,0,4,0.0,0.0,5.462490895848508e-05
pXius,0,1,0,1,0.0,0.0,5.462490895848508e-05
arusa,0,1,0,3,0.0,0.0,5.462490895848508e-05
mr-scrpt,0,1,0,1,0.0,0.0,5.462490895848508e-05
teoruiz,0,1,0,1,0.0,0.0,5.462490895848508e-05
BeelinkOfficial,0,1,0,1,0.0,0.0,5.462490895848508e-05
SaadAhmedGit,0,1,0,1,0.0,0.0,5.462490895848508e-05
rajarshikhatua,0,1,0,1,0.0,0.0,5.462490895848508e-05
benarcher2691,0,1,0,1,0.0,0.0,5.462490895848508e-05
guasam,0,1,0,1,0.0,0.0,5.462490895848508e-05
muno777,0,1,0,1,0.0,0.0,5.462490895848508e-05
marcusholmgren,0,1,0,1,0.0,0.0,5.462490895848508e-05
frob,0,1,0,1,0.0,0.0,5.462490895848508e-05
ilya-khadykin,0,1,0,1,0.0,0.0,5.462490895848508e-05
arslanovngc,0,1,0,2,0.0,0.0,5.462490895848508e-05
maligno1,0,1,0,3,0.0,0.0,5.462490895848508e-05
Knutsi,0,1,0,1,0.0,0.0,5.462490895848508e-05
wekauwau,0,15,0,20,0.0,0.0,5.462490895848508e-05
IroncladDev,0,1,0,2,0.0,0.0,5.462490895848508e-05
antejan,0,1,0,1,0.0,0.0,5.462490895848508e-05
madebynoxc,0,2,0,4,0.0,0.0,5.462490895848508e-05
prog13,0,1,0,1,0.0,0.0,5.462490895848508e-05
arrifat346afs,0,1,0,1,0.0,0.0,5.462490895848508e-05
Rishpraveen,0,1,0,1,0.0,0.0,5.462490895848508e-05
johnnuke-git,0,1,0,1,0.0,0.0,5.462490895848508e-05
zhound420,0,1,0,1,0.0,0.0,5.462490895848508e-05
hassandevelops,0,1,0,1,0.0,0.0,5.462490895848508e-05
dodosack,0,1,0,1,0.0,0.0,5.462490895848508e-05
Egge21M,0,1,0,1,0.0,0.0,5.462490895848508e-05
abbood,0,1,0,1,0.0,0.0,5.462490895848508e-05
pm-global,0,1,0,1,0.0,0.0,5.462490895848508e-05
yousefdergham,0,1,0,1,0.0,0.0,5.462490895848508e-05
rezamonangg,0,1,0,1,0.0,0.0,5.462490895848508e-05
kr40,0,1,0,3,0.0,0.0,5.462490895848508e-05
MattyGam3r,0,1,0,1,0.0,0.0,5.462490895848508e-05
Baluditor,0,1,0,1,0.0,0.0,5.462490895848508e-05
manzoliric,0,2,0,2,0.0,0.0,5.462490895848508e-05
nckre,0,1,0,1,0.0,0.0,5.462490895848508e-05
spitefully-positive,0,1,0,4,0.0,0.0,5.462490895848508e-05
christianp82,0,1,0,1,0.0,0.0,5.462490895848508e-05
GOlaf71,0,1,0,1,0.0,0.0,5.462490895848508e-05
histfak,0,1,0,1,0.0,0.0,5.462490895848508e-05
MutasemKhatab,0,1,0,2,0.0,0.0,5.462490895848508e-05
MountVesuvius,0,1,0,1,0.0,0.0,5.462490895848508e-05
arizon-dread,0,1,0,1,0.0,0.0,5.462490895848508e-05
oddysee,0,1,0,1,0.0,0.0,5.462490895848508e-05
ryuhzk,0,2,0,2,0.0,0.0,5.462490895848508e-05
gerdint,0,1,0,4,0.0,0.0,5.462490895848508e-05
Zeneixe,0,1,0,1,0.0,0.0,5.462490895848508e-05
decarlec,0,1,0,1,0.0,0.0,5.462490895848508e-05
simonmwessel,0,1,0,1,0.0,0.0,5.462490895848508e-05
880660,0,1,0,1,0.0,0.0,5.462490895848508e-05
joeldeteves,0,1,0,1,0.0,0.0,5.462490895848508e-05
dxb-super,0,1,0,1,0.0,0.0,5.462490895848508e-05
nc,0,1,0,1,0.0,0.0,5.462490895848508e-05
gamendez98,0,1,0,1,0.0,0.0,5.462490895848508e-05
tawksic,0,1,0,2,0.0,0.0,5.462490895848508e-05
helpnoob,0,1,0,1,0.0,0.0,5.462490895848508e-05
barrybro,0,1,0,1,0.0,0.0,5.462490895848508e-05
runeskretting,0,1,0,1,0.0,0.0,5.462490895848508e-05
moo-w,0,1,0,1,0.0,0.0,5.462490895848508e-05
subsy,0,1,0,1,0.0,0.0,5.462490895848508e-05
11bDev,0,1,0,1,0.0,0.0,5.462490895848508e-05
apfernandes,0,1,0,4,0.0,0.0,5.462490895848508e-05
adrianjean,0,1,0,2,0.0,0.0,5.462490895848508e-05
kedare,0,1,0,1,0.0,0.0,5.462490895848508e-05
garrlker,0,1,0,1,0.0,0.0,5.462490895848508e-05
michealpwalls,0,1,0,1,0.0,0.0,5.462490895848508e-05
flitzcore,0,1,0,1,0.0,0.0,5.462490895848508e-05
lmoboy,0,1,0,1,0.0,0.0,5.462490895848508e-05
Ticonderoga,0,1,0,1,0.0,0.0,5.462490895848508e-05
vvsatoshi,0,1,0,1,0.0,0.0,5.462490895848508e-05
BrielOtero,0,1,0,3,0.0,0.0,5.462490895848508e-05
jarlah,0,2,0,8,0.0,0.0,5.462490895848508e-05
pebroz,0,1,0,3,0.0,0.0,5.462490895848508e-05
artajdc,0,1,0,1,0.0,0.0,5.462490895848508e-05
AliQ80,0,1,0,1,0.0,0.0,5.462490895848508e-05
silentjay,0,1,0,1,0.0,0.0,5.462490895848508e-05
mintisan,0,1,0,1,0.0,0.0,5.462490895848508e-05
ArthurWillers,0,2,0,2,0.0,0.0,5.462490895848508e-05
fil2fr,0,1,0,1,0.0,0.0,5.462490895848508e-05
matmis,0,1,0,2,0.0,0.0,5.462490895848508e-05
LufoX11,0,1,0,1,0.0,0.0,5.462490895848508e-05
whargrove,0,2,0,3,0.0,0.0,5.462490895848508e-05
madhavajay,0,1,0,2,0.0,0.0,5.462490895848508e-05
gerardroche,0,1,0,1,0.0,0.0,5.462490895848508e-05
zhanggang807,0,1,0,2,0.0,0.0,5.462490895848508e-05
dazzatronus,0,3,0,3,0.0,0.0,5.462490895848508e-05
lgranie,0,1,0,1,0.0,0.0,5.462490895848508e-05
noozo,0,2,0,3,0.0,0.0,5.462490895848508e-05
smileart,0,1,0,1,0.0,0.0,5.462490895848508e-05
nelsons-coder,0,1,0,1,0.0,0.0,5.462490895848508e-05
LiamBateman,0,3,0,4,0.0,0.0,5.462490895848508e-05
aspasia-patron,0,3,0,3,0.0,0.0,5.462490895848508e-05
neilgilmour,0,1,0,2,0.0,0.0,5.462490895848508e-05
joshlatte,0,1,0,1,0.0,0.0,5.462490895848508e-05
microrony,0,1,0,1,0.0,0.0,5.462490895848508e-05
rajesh-sv,0,1,0,1,0.0,0.0,5.462490895848508e-05
mrpbennett,0,1,0,3,0.0,0.0,5.462490895848508e-05
kleyv,0,1,0,1,0.0,0.0,5.462490895848508e-05
EJTP,0,1,0,1,0.0,0.0,5.462490895848508e-05
tpjwm,0,1,0,1,0.0,0.0,5.462490895848508e-05
lliamsymonds04,0,2,0,2,0.0,0.0,5.462490895848508e-05
iamabdulaziz100,0,1,0,1,0.0,0.0,5.462490895848508e-05
twistedmacaroni,0,1,0,1,0.0,0.0,5.462490895848508e-05
mikevanl,0,1,0,1,0.0,0.0,5.462490895848508e-05
chuanjin,0,1,0,1,0.0,0.0,5.462490895848508e-05
vitorbaptista,0,1,0,1,0.0,0.0,5.462490895848508e-05
natsukashiixo,0,1,0,1,0.0,0.0,5.462490895848508e-05
joeonit,0,1,0,1,0.0,0.0,5.462490895848508e-05
fezaitsme,0,1,0,1,0.0,0.0,5.462490895848508e-05
KEVGRU,0,1,0,2,0.0,0.0,5.462490895848508e-05
ak127a,0,1,0,1,0.0,0.0,5.462490895848508e-05
SamCoppen,0,1,0,1,0.0,0.0,5.462490895848508e-05
larryhudson,0,1,0,1,0.0,0.0,5.462490895848508e-05
jpmaciot-ui,0,1,0,1,0.0,0.0,5.462490895848508e-05
mcdent,0,1,0,1,0.0,0.0,5.462490895848508e-05
MaKeG0,0,1,0,1,0.0,0.0,5.462490895848508e-05
Bornasm,0,1,0,1,0.0,0.0,5.462490895848508e-05
ShouryaUpadhyaya,0,1,0,1,0.0,0.0,5.462490895848508e-05
czrcbl,0,3,0,5,0.0,0.0,5.462490895848508e-05
DiedrikDM,0,1,0,1,0.0,0.0,5.462490895848508e-05
celikbir,0,1,0,1,0.0,0.0,5.462490895848508e-05
MichMich,0,1,0,1,0.0,0.0,5.462490895848508e-05
mehd-io,0,1,0,1,0.0,0.0,5.462490895848508e-05
flavorjones,0,4,0,4,0.0,0.0,5.462490895848508e-05
etanshaul,0,1,0,1,0.0,0.0,5.462490895848508e-05
CrociDB,0,1,0,1,0.0,0.0,5.462490895848508e-05
SophaHum,0,1,0,1,0.0,0.0,5.462490895848508e-05
pythops,0,11,0,22,0.0,0.0,5.462490895848508e-05
ItsMick,0,1,0,1,0.0,0.0,5.462490895848508e-05
faid0n,0,1,0,1,0.0,0.0,5.462490895848508e-05
Spellytics,0,2,0,2,0.0,0.0,5.462490895848508e-05
Because789,0,4,0,10,0.0,0.0,5.462490895848508e-05
rowansps,0,1,0,1,0.0,0.0,5.462490895848508e-05
mandarvaze,0,1,0,1,0.0,0.0,5.462490895848508e-05
wilk3ns,0,1,0,1,0.0,0.0,5.462490895848508e-05
cjoelrun,0,1,0,1,0.0,0.0,5.462490895848508e-05
centifanto,0,1,0,1,0.0,0.0,5.462490895848508e-05
netrusov,0,3,0,5,0.0,0.0,5.462490895848508e-05
Erik312,0,1,0,1,0.0,0.0,5.462490895848508e-05
TyRichards,0,1,0,1,0.0,0.0,5.462490895848508e-05
El-fonto,0,1,0,2,0.0,0.0,5.462490895848508e-05
syhner,0,1,0,1,0.0,0.0,5.462490895848508e-05
jamiekurtz,0,1,0,1,0.0,0.0,5.462490895848508e-05
Xamnalim,0,1,0,1,0.0,0.0,5.462490895848508e-05
MillerJ20,0,1,0,1,0.0,0.0,5.462490895848508e-05
arenclissold,0,1,0,2,0.0,0.0,5.462490895848508e-05
Wynkrs,0,1,0,1,0.0,0.0,5.462490895848508e-05
HundredBillion,0,2,0,2,0.0,0.0,5.462490895848508e-05
